WigleWifi-1.4,appRelease=2.38,model=Redmi Note 4,release=6.0,device=nikel,display=MRA58K,board=unknown,brand=Xiaomi
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
8c:0c:90:30:04:68,Ariel_University,[ESS],1970-01-01 02:00:00,11,-76,32.10531,35.20373,0,112.272079467773,WIFI
8c:0c:90:2f:36:48,Ariel_University,[ESS],1970-01-01 02:00:00,11,-88,32.10531,35.20373,0,112.272079467773,WIFI
8c:0c:90:2e:0e:58,Ariel_University,[ESS],1970-01-01 02:00:00,11,-83,32.10531,35.20373,0,112.272079467773,WIFI
f0:b0:52:3e:d9:b8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-76,32.10531,35.20373,0,112.272079467773,WIFI
8c:0c:90:2f:ca:58,Ariel_University,[ESS],1970-01-01 02:00:00,1,-77,32.10531,35.20373,0,112.272079467773,WIFI
34:fa:9f:13:de:bc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-86,32.10531,35.20373,0,112.272079467773,WIFI
8c:0c:90:2f:cb:e8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-67,32.10531,35.20373,0,112.272079467773,WIFI
24:c9:a1:36:2a:68,Ariel_University,[ESS],1970-01-01 02:00:00,6,-88,32.10531,35.20373,0,112.272079467773,WIFI
8c:0c:90:2d:79:78,Ariel_University,[ESS],1970-01-01 02:00:00,1,-86,32.10531,35.20373,0,112.272079467773,WIFI
34:fa:9f:13:de:b8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-78,32.10531,35.20373,0,112.272079467773,WIFI
8c:0c:90:2d:7a:58,Ariel_University,[ESS],1970-01-01 02:00:00,6,-88,32.10531,35.20373,0,112.272079467773,WIFI
8c:0c:90:2e:19:08,Ariel_University,[ESS],1970-01-01 02:00:00,6,-76,32.10531,35.20373,0,112.272079467773,WIFI
34:fa:9f:14:a3:ac,Ariel_University,[ESS],1970-01-01 02:00:00,36,-81,32.10531,35.20373,0,112.272079467773,WIFI
f0:3e:90:04:d2:a8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-91,32.10531,35.20373,0,112.272079467773,WIFI
34:fa:9f:14:a3:a8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-73,32.10531,35.20373,0,112.272079467773,WIFI
8c:0c:90:2d:7a:b8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-79,32.10531,35.20373,0,112.272079467773,WIFI
34:fa:9f:15:36:98,Ariel_University,[ESS],1970-01-01 02:00:00,11,-79,32.10531,35.20373,0,112.272079467773,WIFI
34:fa:9f:14:1a:ec,Ariel_University,[ESS],1970-01-01 02:00:00,44,-92,32.10531,35.20373,0,112.272079467773,WIFI
50:a7:33:07:59:a8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-62,32.10531,35.20373,0,112.272079467773,WIFI
34:fa:9f:14:1a:e8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-68,32.10531,35.20373,0,112.272079467773,WIFI
84:18:3a:04:41:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-84,32.10531,35.20373,0,112.272079467773,WIFI
34:fa:9f:15:36:9c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-95,32.10531,35.20373,0,112.272079467773,WIFI
f0:b0:52:3e:ca:38,Ariel_University,[ESS],1970-01-01 02:00:00,11,-85,32.10531,35.20373,0,112.272079467773,WIFI
24:c9:a1:36:50:98,Ariel_University,[ESS],1970-01-01 02:00:00,1,-76,32.10531,35.20373,0,112.272079467773,WIFI
f0:b0:52:3e:d9:bc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-89,32.10531,35.20373,0,112.272079467773,WIFI
84:18:3a:04:3f:88,Ariel_University,[ESS],1970-01-01 02:00:00,1,-85,32.10531,35.20373,0,112.272079467773,WIFI
f0:b0:52:3e:c8:08,Ariel_University,[ESS],1970-01-01 02:00:00,1,-89,32.10531,35.20373,0,112.272079467773,WIFI
f0:b0:52:3e:ca:3c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-87,32.10531,35.20373,0,112.272079467773,WIFI
24:c9:a1:36:20:88,Ariel_University,[ESS],1970-01-01 02:00:00,1,-85,32.10531,35.20373,0,112.272079467773,WIFI
8c:0c:90:2f:cc:38,Ariel_University,[ESS],1970-01-01 02:00:00,6,-83,32.10531,35.20373,0,112.272079467773,WIFI
8c:0c:90:30:05:18,Ariel_University,[ESS],1970-01-01 02:00:00,6,-92,32.10531,35.20373,0,112.272079467773,WIFI
8c:0c:90:2f:37:98,Ariel_University,[ESS],1970-01-01 02:00:00,1,-88,32.10531,35.20373,0,112.272079467773,WIFI
34:fa:9f:14:fe:dc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-86,32.10531,35.20373,0,112.272079467773,WIFI
84:18:3a:04:48:88,Ariel_University,[ESS],1970-01-01 02:00:00,1,-84,32.10531,35.20373,0,112.272079467773,WIFI
8c:0c:90:2d:79:28,Ariel_University,[ESS],1970-01-01 02:00:00,11,-88,32.10531,35.20373,0,112.272079467773,WIFI
24:c9:a1:33:34:68,Ariel_University,[ESS],1970-01-01 02:00:00,6,-81,32.10531,35.20373,0,112.272079467773,WIFI
34:fa:9f:15:3b:bc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-95,32.10531,35.20373,0,112.272079467773,WIFI
8c:0c:90:2f:c7:48,Ariel_University,[ESS],1970-01-01 02:00:00,1,-80,32.10531,35.20373,0,112.272079467773,WIFI
6c:aa:b3:08:24:98,Ariel_University,[ESS],1970-01-01 02:00:00,6,-85,32.10531,35.20373,0,112.272079467773,WIFI
34:fa:9f:15:6e:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-86,32.10531,35.20373,0,112.272079467773,WIFI
34:fa:9f:15:6e:7c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-92,32.10531,35.20373,0,112.272079467773,WIFI
8c:0c:90:30:04:b8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-92,32.10531,35.20373,0,112.272079467773,WIFI
8c:0c:90:2f:cc:98,Ariel_University,[ESS],1970-01-01 02:00:00,11,-65,32.10531,35.20373,0,112.272079467773,WIFI
24:c9:a1:33:34:58,Ariel_University,[ESS],1970-01-01 02:00:00,6,-69,32.10531,35.20373,0,112.272079467773,WIFI
34:fa:9f:14:fe:d8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-75,32.10531,35.20373,0,112.272079467773,WIFI
24:c9:a1:36:5b:e8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-81,32.10531,35.20373,0,112.272079467773,WIFI
e0:10:7f:1a:bd:98,Ariel_University,[ESS],1970-01-01 02:00:00,1,-85,32.10531,35.20373,0,112.272079467773,WIFI
24:c9:a1:36:4e:08,Ariel_University,[ESS],1970-01-01 02:00:00,1,-81,32.10531,35.20373,0,112.272079467773,WIFI
8c:0c:90:2d:79:68,Ariel_University,[ESS],1970-01-01 02:00:00,11,-67,32.10531,35.20373,0,112.272079467773,WIFI
24:c9:a1:15:42:c8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-74,32.10531,35.20373,0,112.272079467773,WIFI
24:c9:a1:35:ae:88,Ariel_University,[ESS],1970-01-01 02:00:00,11,-81,32.10531,35.20373,0,112.272079467773,WIFI
34:fa:9f:15:a1:bc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-86,32.10531,35.20373,0,112.272079467773,WIFI
24:c9:a1:35:d6:38,Ariel_University,[ESS],1970-01-01 02:00:00,6,-77,32.10531,35.20373,0,112.272079467773,WIFI
8c:0c:90:2e:0f:b8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-84,32.10531,35.20373,0,112.272079467773,WIFI
34:fa:9f:14:f2:28,Ariel_University,[ESS],1970-01-01 02:00:00,6,-74,32.10531,35.20373,0,112.272079467773,WIFI
34:fa:9f:15:a1:b8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-71,32.10531,35.20373,0,112.272079467773,WIFI
8c:0c:90:2f:c7:38,Ariel_University,[ESS],1970-01-01 02:00:00,1,-82,32.10531,35.20373,0,112.272079467773,WIFI
34:fa:9f:12:64:d8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-80,32.10531,35.20373,0,112.272079467773,WIFI
34:fa:9f:15:2e:ac,Ariel_University,[ESS],1970-01-01 02:00:00,36,-91,32.10531,35.20373,0,112.272079467773,WIFI
8c:0c:90:2f:cc:a8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-85,32.10531,35.20373,0,112.272079467773,WIFI
8c:0c:90:2d:79:38,Ariel_University,[ESS],1970-01-01 02:00:00,11,-91,32.10531,35.20373,0,112.272079467773,WIFI
8c:0c:90:2e:16:38,Ariel_University,[ESS],1970-01-01 02:00:00,6,-78,32.10531,35.20373,0,112.272079467773,WIFI
24:c9:a1:35:a7:d8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-72,32.10531,35.20373,0,112.272079467773,WIFI
e0:10:7f:1a:8c:d8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-83,32.10531,35.20373,0,112.272079467773,WIFI
8c:0c:90:2f:ca:18,Ariel_University,[ESS],1970-01-01 02:00:00,6,-91,32.10531,35.20373,0,112.272079467773,WIFI
8c:0c:90:2d:7a:d8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-89,32.10531,35.20373,0,112.272079467773,WIFI
24:c9:a1:36:20:38,Ariel_University,[ESS],1970-01-01 02:00:00,1,-84,32.10531,35.20373,0,112.272079467773,WIFI
24:c9:a1:33:31:18,Ariel_University,[ESS],1970-01-01 02:00:00,1,-80,32.10531,35.20373,0,112.272079467773,WIFI
24:c9:a1:35:ba:18,Ariel_University,[ESS],1970-01-01 02:00:00,1,-70,32.10531,35.20373,0,112.272079467773,WIFI
34:fa:9f:12:64:dc,Ariel_University,[ESS],1970-01-01 02:00:00,44,-89,32.10531,35.20373,0,112.272079467773,WIFI
8c:0c:90:2f:37:f8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-93,32.10531,35.20373,0,112.272079467773,WIFI
24:c9:a1:35:d0:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-84,32.10531,35.20373,0,112.272079467773,WIFI
24:c9:a1:36:51:c8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-83,32.10531,35.20373,0,112.272079467773,WIFI
8c:0c:90:2f:35:08,Ariel_University,[ESS],1970-01-01 02:00:00,11,-76,32.10531,35.20373,0,112.272079467773,WIFI
e0:10:7f:1e:74:28,Ariel_University,[ESS],1970-01-01 02:00:00,1,-76,32.10531,35.20373,0,112.272079467773,WIFI
8c:0c:90:2f:2b:38,Ariel_University,[ESS],1970-01-01 02:00:00,11,-86,32.10531,35.20373,0,112.272079467773,WIFI
24:c9:a1:36:52:18,Ariel_University,[ESS],1970-01-01 02:00:00,6,-78,32.10531,35.20373,0,112.272079467773,WIFI
24:c9:a1:35:ba:c8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-92,32.10531,35.20373,0,112.272079467773,WIFI
34:fa:9f:14:11:88,Ariel_University,[ESS],1970-01-01 02:00:00,1,-88,32.10531,35.20373,0,112.272079467773,WIFI
34:fa:9f:14:46:c8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-86,32.10531,35.20373,0,112.272079467773,WIFI
34:fa:9f:14:11:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-89,32.10531,35.20373,0,112.272079467773,WIFI
e0:10:7f:1a:8c:98,Ariel_University,[ESS],1970-01-01 02:00:00,1,-88,32.10531,35.20373,0,112.272079467773,WIFI
24:c9:a1:55:7e:b3,island-157EB0,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-83,32.10531,35.20373,0,112.272079467773,WIFI
34:fa:9f:14:46:cc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-94,32.10531,35.20373,0,112.272079467773,WIFI
34:fa:9f:14:f2:2c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-89,32.10531,35.20373,0,112.272079467773,WIFI
24:c9:a1:36:49:68,Ariel_University,[ESS],1970-01-01 02:00:00,6,-84,32.10531,35.20373,0,112.272079467773,WIFI
a0:8c:fd:0a:52:06,DIRECT-F0-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,6,-85,32.10531,35.20373,0,112.272079467773,WIFI
00:1a:2f:7f:6b:70,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,13,-89,32.10531,35.20373,0,112.272079467773,WIFI
34:fa:9f:14:af:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-97,32.10531,35.20373,0,112.272079467773,WIFI
8c:0c:90:2c:e8:68,Ariel_University,[ESS],1970-01-01 02:00:00,11,-91,32.10531,35.20373,0,112.272079467773,WIFI
8c:0c:90:2f:d3:d8,Ariel_University,[ESS],2018-11-29 17:39:47,1,-79,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
24:c9:a1:36:4d:c8,Ariel_University,[ESS],2018-11-29 17:39:47,1,-68,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
8c:0c:90:2e:e8:08,Ariel_University,[ESS],2018-11-29 17:39:47,11,-88,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
8c:0c:90:2e:ed:a8,Ariel_University,[ESS],2018-11-29 17:39:47,6,-77,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
8c:0c:90:2e:e8:28,Ariel_University,[ESS],2018-11-29 17:39:47,6,-78,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
2c:5d:93:3e:f5:38,Ariel_University,[ESS],2018-11-29 17:39:47,6,-69,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
e0:10:7f:1a:95:c8,Ariel_University,[ESS],2018-11-29 17:39:47,1,-85,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
24:c9:a1:35:ba:28,Ariel_University,[ESS],2018-11-29 17:39:47,11,-77,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
24:c9:a1:35:b7:e8,Ariel_University,[ESS],2018-11-29 17:39:47,6,-83,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
24:c9:a1:36:52:d8,Ariel_University,[ESS],2018-11-29 17:39:47,6,-75,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
24:c9:a1:36:51:88,Ariel_University,[ESS],2018-11-29 17:39:47,6,-81,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
34:fa:9f:14:63:8c,Ariel_University,[ESS],2018-11-29 17:39:47,36,-89,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
8c:0c:90:2f:ce:08,Ariel_University,[ESS],2018-11-29 17:39:47,1,-83,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
8c:0c:90:2f:31:38,Ariel_University,[ESS],2018-11-29 17:39:47,1,-84,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
8c:0c:90:2e:15:88,Ariel_University,[ESS],2018-11-29 17:39:47,1,-79,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
8c:0c:90:2e:0e:88,Ariel_University,[ESS],2018-11-29 17:39:47,1,-74,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
ec:8c:a2:26:d2:98,Ariel_University,[ESS],2018-11-29 17:39:47,1,-80,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
e0:10:7f:1a:99:f8,Ariel_University,[ESS],2018-11-29 17:39:47,1,-82,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
8c:0c:90:2f:cc:08,Ariel_University,[ESS],2018-11-29 17:39:47,1,-84,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
84:18:3a:04:40:98,Ariel_University,[ESS],2018-11-29 17:39:47,11,-88,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
e0:10:7f:1e:55:48,Ariel_University,[ESS],2018-11-29 17:39:47,11,-84,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
24:c9:a1:35:bb:08,Ariel_University,[ESS],2018-11-29 17:39:47,6,-83,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
8c:0c:90:2e:17:b8,Ariel_University,[ESS],2018-11-29 17:39:47,1,-88,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
8c:0c:90:2f:35:38,Ariel_University,[ESS],2018-11-29 17:39:47,11,-53,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
e0:10:7f:09:99:48,Ariel_University,[ESS],2018-11-29 17:39:47,6,-85,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
34:fa:9f:14:63:88,Ariel_University,[ESS],2018-11-29 17:39:47,11,-89,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
24:c9:a1:15:7c:18,Ariel_University,[ESS],2018-11-29 17:39:47,11,-92,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
8c:0c:90:2f:77:68,Ariel_University,[ESS],2018-11-29 17:39:47,1,-89,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
8c:0c:90:30:04:68,Ariel_University,[ESS],2018-11-29 17:39:47,11,-76,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
8c:0c:90:2f:36:48,Ariel_University,[ESS],2018-11-29 17:39:47,11,-88,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
8c:0c:90:2e:0e:58,Ariel_University,[ESS],2018-11-29 17:39:47,11,-83,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
f0:b0:52:3e:d9:b8,Ariel_University,[ESS],2018-11-29 17:39:47,11,-76,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
8c:0c:90:2f:ca:58,Ariel_University,[ESS],2018-11-29 17:39:47,1,-77,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
34:fa:9f:13:de:bc,Ariel_University,[ESS],2018-11-29 17:39:47,36,-86,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
8c:0c:90:2f:cb:e8,Ariel_University,[ESS],2018-11-29 17:39:47,11,-66,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
24:c9:a1:36:2a:68,Ariel_University,[ESS],2018-11-29 17:39:47,6,-89,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
8c:0c:90:2d:79:78,Ariel_University,[ESS],2018-11-29 17:39:47,1,-86,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
34:fa:9f:13:de:b8,Ariel_University,[ESS],2018-11-29 17:39:47,11,-78,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
8c:0c:90:2d:7a:58,Ariel_University,[ESS],2018-11-29 17:39:47,6,-88,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
8c:0c:90:2e:19:08,Ariel_University,[ESS],2018-11-29 17:39:47,6,-76,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
34:fa:9f:14:a3:ac,Ariel_University,[ESS],2018-11-29 17:39:47,36,-81,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
f0:3e:90:04:d2:a8,Ariel_University,[ESS],2018-11-29 17:39:47,11,-91,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
34:fa:9f:14:a3:a8,Ariel_University,[ESS],2018-11-29 17:39:47,1,-73,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
8c:0c:90:2d:7a:b8,Ariel_University,[ESS],2018-11-29 17:39:47,11,-79,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
34:fa:9f:15:36:98,Ariel_University,[ESS],2018-11-29 17:39:47,11,-79,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
34:fa:9f:14:1a:ec,Ariel_University,[ESS],2018-11-29 17:39:47,44,-92,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
50:a7:33:07:59:a8,Ariel_University,[ESS],2018-11-29 17:39:47,11,-62,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
34:fa:9f:14:1a:e8,Ariel_University,[ESS],2018-11-29 17:39:47,1,-68,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
84:18:3a:04:41:88,Ariel_University,[ESS],2018-11-29 17:39:47,6,-84,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
34:fa:9f:15:36:9c,Ariel_University,[ESS],2018-11-29 17:39:47,36,-95,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
f0:b0:52:3e:ca:38,Ariel_University,[ESS],2018-11-29 17:39:47,11,-85,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
24:c9:a1:36:50:98,Ariel_University,[ESS],2018-11-29 17:39:47,1,-76,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
f0:b0:52:3e:d9:bc,Ariel_University,[ESS],2018-11-29 17:39:47,36,-89,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
84:18:3a:04:3f:88,Ariel_University,[ESS],2018-11-29 17:39:47,1,-85,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
f0:b0:52:3e:c8:08,Ariel_University,[ESS],2018-11-29 17:39:47,1,-89,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
f0:b0:52:3e:ca:3c,Ariel_University,[ESS],2018-11-29 17:39:47,36,-87,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
24:c9:a1:36:20:88,Ariel_University,[ESS],2018-11-29 17:39:47,1,-85,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
8c:0c:90:2f:cc:38,Ariel_University,[ESS],2018-11-29 17:39:47,6,-83,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
8c:0c:90:30:05:18,Ariel_University,[ESS],2018-11-29 17:39:47,6,-92,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
8c:0c:90:2f:37:98,Ariel_University,[ESS],2018-11-29 17:39:47,1,-88,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
34:fa:9f:14:fe:dc,Ariel_University,[ESS],2018-11-29 17:39:47,36,-86,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
84:18:3a:04:48:88,Ariel_University,[ESS],2018-11-29 17:39:47,1,-84,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
8c:0c:90:2d:79:28,Ariel_University,[ESS],2018-11-29 17:39:47,11,-88,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
24:c9:a1:33:34:68,Ariel_University,[ESS],2018-11-29 17:39:47,6,-81,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
34:fa:9f:15:3b:bc,Ariel_University,[ESS],2018-11-29 17:39:47,36,-95,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
8c:0c:90:2f:c7:48,Ariel_University,[ESS],2018-11-29 17:39:47,1,-80,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
6c:aa:b3:08:24:98,Ariel_University,[ESS],2018-11-29 17:39:47,6,-85,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
34:fa:9f:15:6e:78,Ariel_University,[ESS],2018-11-29 17:39:47,11,-86,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
34:fa:9f:15:6e:7c,Ariel_University,[ESS],2018-11-29 17:39:47,36,-92,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
8c:0c:90:30:04:b8,Ariel_University,[ESS],2018-11-29 17:39:47,6,-92,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
8c:0c:90:2f:cc:98,Ariel_University,[ESS],2018-11-29 17:39:47,11,-65,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
24:c9:a1:33:34:58,Ariel_University,[ESS],2018-11-29 17:39:47,6,-69,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
34:fa:9f:14:fe:d8,Ariel_University,[ESS],2018-11-29 17:39:47,1,-75,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
24:c9:a1:36:5b:e8,Ariel_University,[ESS],2018-11-29 17:39:47,6,-81,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
e0:10:7f:1a:bd:98,Ariel_University,[ESS],2018-11-29 17:39:47,1,-85,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
24:c9:a1:36:4e:08,Ariel_University,[ESS],2018-11-29 17:39:47,1,-81,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
8c:0c:90:2d:79:68,Ariel_University,[ESS],2018-11-29 17:39:47,11,-67,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
24:c9:a1:15:42:c8,Ariel_University,[ESS],2018-11-29 17:39:47,6,-74,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
24:c9:a1:35:ae:88,Ariel_University,[ESS],2018-11-29 17:39:47,11,-81,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
34:fa:9f:15:a1:bc,Ariel_University,[ESS],2018-11-29 17:39:47,36,-86,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
24:c9:a1:35:d6:38,Ariel_University,[ESS],2018-11-29 17:39:47,6,-77,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
8c:0c:90:2e:0f:b8,Ariel_University,[ESS],2018-11-29 17:39:47,1,-84,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
34:fa:9f:14:f2:28,Ariel_University,[ESS],2018-11-29 17:39:47,6,-74,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
34:fa:9f:15:a1:b8,Ariel_University,[ESS],2018-11-29 17:39:47,1,-71,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
8c:0c:90:2f:c7:38,Ariel_University,[ESS],2018-11-29 17:39:47,1,-82,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
34:fa:9f:12:64:d8,Ariel_University,[ESS],2018-11-29 17:39:47,1,-80,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
34:fa:9f:15:2e:ac,Ariel_University,[ESS],2018-11-29 17:39:47,36,-91,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
8c:0c:90:2f:cc:a8,Ariel_University,[ESS],2018-11-29 17:39:47,11,-85,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
8c:0c:90:2d:79:38,Ariel_University,[ESS],2018-11-29 17:39:47,11,-91,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
8c:0c:90:2e:16:38,Ariel_University,[ESS],2018-11-29 17:39:47,6,-78,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
24:c9:a1:35:a7:d8,Ariel_University,[ESS],2018-11-29 17:39:47,6,-72,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
e0:10:7f:1a:8c:d8,Ariel_University,[ESS],2018-11-29 17:39:47,11,-83,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
8c:0c:90:2f:ca:18,Ariel_University,[ESS],2018-11-29 17:39:47,6,-91,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
8c:0c:90:2d:7a:d8,Ariel_University,[ESS],2018-11-29 17:39:47,11,-89,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
24:c9:a1:36:20:38,Ariel_University,[ESS],2018-11-29 17:39:47,1,-84,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
24:c9:a1:33:31:18,Ariel_University,[ESS],2018-11-29 17:39:47,1,-80,32.1057383333333,35.2048566666667,639.4,3.09999990463257,WIFI
